cnpj_clean,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin
37216363000250,70539.4903607536,2009.6386835036487,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70539.4903607536
38278706000192,82245.18008475183,2000.88391422448,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,82245.18008475183
43533819000399,166345.85818461888,2001.8808692424043,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,166345.85818461888
43545284000104,104546.13592412155,2008.2282313114588,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,104546.13592412155
43619832001760,139476.11760117058,2000.7844143108584,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,139476.11760117058
43932102000581,122618.4896206392,2002.2222282768869,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,122618.4896206392
44207249000148,72295.51186393775,1998.7207651817264,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,72295.51186393775
44209336003583,70826.273068619,1997.4445487732912,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70826.273068619
44330975000153,156294.63769096733,2000.437213143897,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,156294.63769096733
44330975002288,211317.4796118361,2006.3620375225444,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,211317.4796118361
44330975002520,54921.49812165309,2009.0183291807127,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,54921.49812165309
44346583000182,220722.12085927196,2000.5566013881803,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,220722.12085927196
44373108000103,214169.81949878245,2002.1044969119307,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,214169.81949878245
44691236000197,102086.32275691292,2000.463006870419,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,102086.32275691292
44836856000177,22392.52064780388,2003.3447262223472,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,22392.52064780388
44845915000173,109487.4748205492,2006.761012266198,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,109487.4748205492
44870939000182,167511.65026588726,1998.982352148404,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,167511.65026588726
45281813000135,117079.25082825204,2001.8712778333168,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,117079.25082825204
45353547000109,86435.01673768663,2000.1965429636823,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,86435.01673768663
45483450000110,128506.8216149088,2002.847528160912,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,128506.8216149088
45483450002164,109047.705503602,2004.584233919674,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,109047.705503602
45765914000181,63571.253887329935,1997.874489190228,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,63571.253887329935
45902707000121,151500.5281627929,2001.4271461575404,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,151500.5281627929
45968162000156,133967.81275690714,2000.5640100780224,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,133967.81275690714
47063128000168,161669.1391362142,2001.2954312455397,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,161669.1391362142
47080619001199,223851.64089428744,2004.039211606924,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,223851.64089428744
47080619003051,220251.174263966,2006.8918196313089,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,220251.174263966
47080619003302,262172.8575127932,2002.0637292311765,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,262172.8575127932
47080619006158,186870.28679290708,1999.248376135452,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,186870.28679290708
47080619006239,271903.22110203805,2002.057359424828,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,271903.22110203805
47254396000167,60074.5438359096,1997.9171733855528,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,60074.5438359096
47524632000118,141015.67724471525,2002.0601945167607,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,141015.67724471525
47524632000894,206589.30936995076,2004.1213633098296,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,206589.30936995076
47902283000120,3837.193378019536,2012.627134149526,1990.0,2015.0,12.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3837.193378019536
48295562001108,75026.39470504835,2001.7907809925923,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,75026.39470504835
48295562001450,171187.83968945805,2004.4136327457209,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,171187.83968945805
48295562001884,185837.7548069648,2004.63643128398,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,185837.7548069648
48295562001965,142015.14004490813,2002.427265217156,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,142015.14004490813
48708267046156,164616.48677209337,2000.368865801109,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,164616.48677209337
49049638000106,91842.73315984385,1997.258452911322,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,91842.73315984385
49213747000117,192757.52959317545,1998.8440643064096,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,192757.52959317545
49213747011585,192757.52959317545,1998.8440643064096,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,192757.52959317545
49213747011828,102069.0156517958,1996.2258945307376,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,102069.0156517958
49213747012980,266247.1023238092,2004.4280346742155,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,266247.1023238092
49605157000210,32562.97407093004,2002.546555949604,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,32562.97407093004
49972326000170,230219.8204002945,2005.7607388464792,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,230219.8204002945
49972326003861,33795.15544291158,2011.4953329093903,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,33795.15544291158
49976251000103,136938.71234981364,2001.950540540834,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,136938.71234981364
50227255000160,178402.64565968813,2001.8430056026923,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,178402.64565968813
50376938000189,87119.78213503129,1998.765136679309,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,87119.78213503129
50376938000936,160462.35068697948,2006.385368066659,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,160462.35068697948
51466860000156,65467.32479036105,1996.932904208536,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,65467.32479036105
51466860002957,76353.81048760095,1995.8072601903025,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,76353.81048760095
51466860005034,85642.9149282597,1998.954370995496,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,85642.9149282597
51466860006278,136970.11232172907,2010.9993294935196,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,136970.11232172907
51843514000140,188761.58756790904,2000.5998080380784,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,188761.58756790904
51843514009600,198593.99905050933,2003.706260158604,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,198593.99905050933
51990778000126,220722.12085927196,2000.5566013881803,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,220722.12085927196
53009825000133,173349.654418809,1998.3543658991316,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,173349.654418809
53172300000114,143262.48696120782,2001.831080682632,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,143262.48696120782
53408860000125,109516.83655264444,2001.084580340856,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,109516.83655264444
53811006000105,192862.23950179567,1998.9630141201376,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,192862.23950179567
53811006000296,144475.12957122878,2005.2248966051056,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,144475.12957122878
54470679000101,138600.5237266924,1998.90331624918,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,138600.5237266924
54844360000107,82387.17373092887,2000.955110760364,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,82387.17373092887
54846951000105,85761.05581591891,2001.1933869168413,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,85761.05581591891
55090971000161,118412.04901087808,2004.280336520612,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,118412.04901087808
55109474000168,112327.63749409742,1995.160715579696,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,112327.63749409742
55109565000101,104352.07103283296,1994.613629764928,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,104352.07103283296
56723257000207,64674.76319209637,2000.4019035606143,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,64674.76319209637
