cnpj_clean,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin
07863768000138,94773.45528814381,2011.2904934022426,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,94773.45528814381
07895728000682,63702.12049606447,2012.2990474296212,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,63702.12049606447
07903169000109,233851.08796239184,2011.0794604937,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,233851.08796239184
07903169001768,177138.7064914904,2011.586741655079,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,177138.7064914904
07912062000119,155809.46157681214,2008.853940135631,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,155809.46157681214
07930999000206,39939.7527276572,2009.5274504728134,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,39939.7527276572
07969961000239,365442.87770086416,2002.3996090058174,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,365442.87770086416
07981751000185,259347.4408349181,2011.0223732023144,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,259347.4408349181
07987748000179,15874.88516694662,2007.9089746354641,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,15874.88516694662
07996345000196,161638.41732617517,2009.6017540940381,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,161638.41732617517
08048772000105,102415.96242762424,2008.7974804056335,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,102415.96242762424
08056257000177,449800.82435824577,2006.1109866699092,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,449800.82435824577
08057019000186,178570.31753832,2010.4164172941662,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,178570.31753832
08070508000330,228043.77846482475,1997.2766195627776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,228043.77846482475
08070508006532,277299.9636820109,1999.103785138894,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,277299.9636820109
08070508006613,453624.20175530144,2002.9139913494782,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,453624.20175530144
08070508006702,474120.64746905514,2002.2560652576028,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,474120.64746905514
08070508006885,520382.398024467,2005.1423300310757,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,520382.398024467
08070508006966,230163.31940459186,2002.1434974241567,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,230163.31940459186
08070508008314,487340.6297790835,2001.9362468608092,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,487340.6297790835
08070508009477,208217.58969014543,1996.2429126240863,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,208217.58969014543
08070508009558,236306.96438863024,1997.8899042715952,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,236306.96438863024
08070508009710,520427.4234047586,2003.5710804810553,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,520427.4234047586
08070508012265,181701.11879967104,1995.7309367331436,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,181701.11879967104
08070508012427,431715.56764274655,2002.781335022117,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,431715.56764274655
08070508012508,241104.50724036584,1999.4571656369747,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,241104.50724036584
08070508015795,272563.0224470839,1999.1364406719763,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,272563.0224470839
08070508015876,236087.09210289415,1998.2485011165102,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,236087.09210289415
08070508016414,250287.5512286123,1999.1224062702195,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,250287.5512286123
08070508016767,65189.53788396644,2012.0896458154953,1988.0,2015.0,28.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,65189.53788396644
08070566001173,21815.361386988203,2012.7472016388886,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,21815.361386988203
08070566001254,55978.84521828767,2012.5310922739825,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,55978.84521828767
08070566001688,71491.47483619857,2012.5149993629077,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,71491.47483619857
08070566001769,47269.16451514338,2012.549442328247,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,47269.16451514338
08110543000173,510344.75516708504,2002.879658577558,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,510344.75516708504
08164344000148,182746.15087381014,2008.9942952099295,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,182746.15087381014
08195806000194,182307.38738680995,2009.4715469181103,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,182307.38738680995
08322396000103,86651.72787981316,2012.1745143619755,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,86651.72787981316
08355201000113,92509.57398704348,2008.2690209479463,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,92509.57398704348
08391345000397,450697.05096090893,2002.5393778373666,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,450697.05096090893
08493354000127,233395.66740099702,2008.6015777617508,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,233395.66740099702
08517600000133,249315.24403361036,2007.1902212658015,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,249315.24403361036
08598391000108,148277.63937711707,2012.094385006338,1988.0,2015.0,28.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,148277.63937711707
08657268000102,177243.86859577263,2001.8707741353323,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,177243.86859577263
08704527000109,243366.4287155164,2009.571906868606,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,243366.4287155164
08793343000162,23161.756761056335,2012.8033532159222,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,23161.756761056335
08830263000130,97672.08594159935,2010.6707164593386,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,97672.08594159935
08906558000142,156432.94286195395,2009.8371711224156,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,156432.94286195395
09022388000104,182280.84920711734,2009.167290045292,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,182280.84920711734
09075242000119,1.8731304357675267,2006.3584785916735,1989.0,2014.0,9.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1.8731304357675267
09538989000166,78331.01863376121,2011.213602808079,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,78331.01863376121
09538989000409,522974.49661861506,2002.3535252557433,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,522974.49661861506
09538989000670,540385.2138938495,2002.0011502230398,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,540385.2138938495
09538989000751,434106.8449099328,2001.8416796065424,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,434106.8449099328
10249419000216,311775.29832385265,2010.6102419573306,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,311775.29832385265
10249419000305,265888.853139282,2008.4263930129525,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,265888.853139282
10452413000160,23898.49962773871,2010.9730876972376,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,23898.49962773871
10921675000127,0.0,,,,,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,0.0
11092881000134,184073.4241821933,2009.7848039192197,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,184073.4241821933
12229415001001,187594.5031566862,2008.135597547655,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,187594.5031566862
12229415001435,456820.24372166634,2006.6027929889215,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,456820.24372166634
12229415001605,173907.23806060542,2008.9793562273835,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,173907.23806060542
12282034001762,249690.58917715072,2005.473194140337,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,249690.58917715072
13537735000281,559337.4087063706,2003.7480903088756,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,559337.4087063706
13537735000362,425410.50748919626,2003.0283249229713,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,425410.50748919626
15009178000170,92152.99278154393,2005.5213673898809,1989.0,2015.0,27.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,92152.99278154393
15043391000107,15038.419831297593,2011.2749696899496,1989.0,2015.0,26.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,15038.419831297593
15444904000183,142093.83409923365,2006.9828130833414,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,142093.83409923365
15527906000721,121766.27672055639,2008.443540425915,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,121766.27672055639
15527906002937,53878.36556391101,2010.001675787215,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,53878.36556391101
15527906003585,154501.11490524176,2009.2452702189037,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,154501.11490524176
15527906003666,203583.98735216545,1999.2657147935438,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,203583.98735216545
16617789000164,14658.721421283946,2009.3230532965372,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,14658.721421283946
19537471000161,570521.2370975312,2005.3290309166102,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,570521.2370975312
19818301000155,203883.45717677294,2006.7849747936973,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,203883.45717677294
21783238000100,27920.12478120633,2010.9744783184242,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,27920.12478120633
22587687000146,41173.10575402011,2003.2343139472487,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,41173.10575402011
23796998000188,726.1592903451586,2007.007951245513,1988.0,2015.0,20.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,726.1592903451586
23858708000183,58266.063173398965,2009.3555879781725,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,58266.063173398965
28144326000101,221140.29250647567,2007.2727848103389,1987.0,2015.0,29.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,221140.29250647567
33664228000135,76632.69008077162,2005.6155034384906,1989.0,2015.0,27.0,pre_renovabio_1985_2015,50,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,76632.69008077162
