cnpj_clean,emissor,cidade,uf,rota,rota_tag,cohort,X,Y,neea_first,neea_t2_2026,delta_neea,vol_pct_first,vol_pct_t2_2026,delta_vol_pct,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin,outcome
08906558000142,Agro Energia Santa Luzia em Recuperacao Judicial - Nova Alvorada do Sul/MS,Nova Alvorada do Sul,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4973772.34946458,7611162.82584707,60.1,62.83,2.729999999999997,99.43,89.47,-9.960000000000008,64602.69970227736,2010.1386546417725,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,64602.69970227736,delta_neea
09022388000104,CAMBUI ACUCAR E ALCOOL LTDA. - Santa Helena de Goiás - GO,Santa Helena de Goiás,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5356517.62657771,8014249.48283873,59.2,59.08,-0.1200000000000045,93.4,94.79,1.3900000000000006,69585.65132671376,2008.6121740772514,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,69585.65132671376,delta_neea
09075242000119,EBER BIOENERGIA E AGRICULTURA LTDA. - Montes Claros de Goiás - GO,Montes Claros de Goiás,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4775547.97112293,8273949.70009723,51.43,46.29,-5.140000000000001,100.0,100.0,0.0,0.024495328447169878,1989.0,1989.0,1989.0,1.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,0.024495328447169878,delta_neea
09538989000166,RAÍZEN CAARAPO AÇÚCAR E ÁLCOOL LTDA. - FILIAL CAARAPÓ - Caarapó - MS,Caarapó,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4928433.7195605,7498055.71637994,50.6,62.44,11.839999999999996,77.51,72.74,-4.77000000000001,30560.06805060752,2010.982492156715,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,30560.06805060752,delta_neea
09538989000409,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - Filial Paraguaçu - Paraguaçu Paulista - SP,Paraguaçu Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5330307.2751111,7509869.51745985,52.31,52.8,0.4899999999999949,90.78,93.67,2.890000000000001,214169.81949878245,2002.1044969119307,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,214169.81949878245,delta_neea
09538989000670,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - filial Maracaí - Maracaí - SP,Maracaí,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5343998.32966224,7498367.91828655,53.88,53.26,-0.6200000000000045,77.08,86.84,9.760000000000003,196112.48278457872,2001.9862927134307,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,196112.48278457872,delta_neea
09538989000751,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - filial Tarumã - Tarumã - SP,Tarumã,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5354100.78860249,7474917.45257299,49.96,49.03,-0.9299999999999996,72.81,76.44,3.629999999999996,178039.13803383097,2001.7754846579896,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,178039.13803383097,delta_neea
10249419000216,SJC BIOENERGIA LTDA - USF. - Quirinópolis-GO,Quirinópolis,GO,Etanol combustível de primeira geração – cana-de-açúcar e milho em usina integrada,cana_milho_integrada,2022,5395238.45475603,7957099.15615166,58.2,70.05,11.849999999999994,57.0,44.4,-12.6,117034.94306733643,2010.5989051610186,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,117034.94306733643,delta_neea
10249419000305,SJC BIOENERGIA LTDA - URD. - Cachoeira Dourada - GO,Cachoeira Dourada,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5459071.58818042,7947872.72078123,58.4,61.13,2.730000000000004,98.7,89.8,-8.900000000000006,100080.28065612924,2008.1993771235855,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,100080.28065612924,delta_neea
10452413000160,Destilaria Veredas Indústria de Açúcar e Álcool Ltda. - João Pinheiro - MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5866154.33206323,8019987.29737984,56.4,58.36,1.9600000000000009,100.0,97.47,-2.530000000000001,12028.823068411575,2010.6809023592175,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,12028.823068411575,delta_neea
10921675000127,DESTILARIA BURITI LTDA. - Sorriso - MT,Sorriso,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,4825594.96841672,8620088.33291891,28.74,39.03,10.290000000000004,100.0,100.0,0.0,0.0,,,,,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,0.0,delta_neea
11092881000134,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,Goiatuba,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5439044.89446956,8009256.73986314,46.7,55.38,8.68,79.42,91.59,12.170000000000002,69844.85069411894,2010.0638184756813,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,69844.85069411894,delta_neea
12229415001001,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,Iturama,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5383799.07899261,7815756.76594269,55.4,59.72,4.32,98.07,95.91,-2.1599999999999966,69904.29873856845,2007.0642179478161,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,69904.29873856845,delta_neea
12229415001435,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,Campo Florido,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5551825.00544841,7799416.13504996,51.7,55.95,4.25,95.62,93.93,-1.6899999999999975,166309.3103547404,2006.5949076579354,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,166309.3103547404,delta_neea
12229415001605,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,Limeira do Oeste,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5350615.57572406,7837088.93073151,49.7,58.07,8.369999999999997,99.31,96.79,-2.519999999999996,65009.01975922018,2008.3176567060418,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,65009.01975922018,delta_neea
12282034001762,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,Paulicéia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5231035.18562973,7644359.25066858,67.0,56.38,-10.619999999999996,97.05,97.31,0.2600000000000051,78477.375627986,2006.6248740963258,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,78477.375627986,delta_neea
13537735000281,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,Conceição das Alagoas,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5600022.11581419,7779379.0716028,60.12,62.77,2.6500000000000057,98.77,96.23,-2.539999999999992,215934.15697940014,2003.8894549648737,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,215934.15697940014,delta_neea
13537735000362,DELTA Sucroenergia S/A - Delta - MG,Delta,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5651875.78550578,7778319.54503458,61.85,63.58,1.7299999999999969,97.87,96.93,-0.9399999999999976,150794.5381744813,2002.816798786024,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,150794.5381744813,delta_neea
15009178000170,USINAS ITAMARATI S/A - Nova Olimpía - MT,Nova Olimpía,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4655846.67665979,8364321.86756508,57.06,57.86,0.7999999999999972,77.6,91.31,13.710000000000008,42906.55304832312,2005.4556818432632,1989.0,2015.0,27.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,42906.55304832312,delta_neea
15043391000107,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,Campo Novo do Parecis,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4584313.44232683,8471992.38803468,48.55,52.29,3.740000000000002,93.76,83.18,-10.579999999999998,12281.240402040792,2011.3208858623111,1989.0,2015.0,26.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,12281.240402040792,delta_neea
15444904000183,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,Aparecida do Taboado,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5282458.27441009,7775739.04857417,67.1,63.74,-3.3599999999999923,85.28,99.25,13.97,35952.66168162498,2006.636463566831,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,35952.66168162498,delta_neea
15527906000721,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4926225.23993506,7619574.82541739,65.3,48.64,-16.659999999999997,98.81,86.65,-12.159999999999997,62071.87587338884,2007.7711431296013,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,62071.87587338884,delta_neea
15527906002937,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,Lagoa da Prata,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5882006.09793013,7756939.1207431,64.0,54.22,-9.78,97.38,83.86,-13.519999999999996,30864.88500084448,2009.825620278934,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,30864.88500084448,delta_neea
15527906003585,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4947527.29422604,7595724.73198237,62.4,50.15,-12.25,98.46,92.3,-6.159999999999997,54775.83638036252,2009.2061654010527,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,54775.83638036252,delta_neea
15527906003666,BIOSEV S.A. - Usina Leme - Leme - SP,Leme,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5695115.90535615,7532924.94260428,60.6,52.9,-7.700000000000003,98.59,97.75,-0.8400000000000034,73204.2781923039,1999.5417873257788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,73204.2781923039,delta_neea
16617789000164,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,Pompéu,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5947272.85296162,7845800.93953152,66.1,68.21,2.1099999999999994,89.95,88.95,-1.0,5458.946229452084,2009.284756010142,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,5458.946229452084,delta_neea
19537471000161,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,Pirajuba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5568683.13700541,7782902.4380549,58.5,60.08,1.5799999999999983,97.66,91.29,-6.36999999999999,235785.52197774875,2005.6883816943077,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,235785.52197774875,delta_neea
19818301000155,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,ARAPORÃ,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5508229.05438586,7952896.97771936,66.0,64.18,-1.8199999999999927,95.49,89.33,-6.159999999999997,70459.76515660287,2006.6020457699717,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70459.76515660287,delta_neea
21783238000100,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5861190.51579064,8007523.80949601,57.0,60.91,3.9099999999999966,100.0,82.85,-17.150000000000006,11853.956562544392,2010.8808258804174,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,11853.956562544392,delta_neea
22587687000146,Usina Monte Alegre Ltda. - Monte Belo - MG,Monte Belo,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5803122.45244692,7614729.31010418,70.0,63.97,-6.030000000000001,90.77,91.16,0.3900000000000005,17695.759760478923,2003.256952662625,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,17695.759760478923,delta_neea
23796998000188,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,Urucânia,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,6176904.75728049,7710078.72683329,54.37,59.45,5.080000000000005,88.54,90.31,1.769999999999996,509.8670734466257,2006.9212910183062,1988.0,2015.0,20.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,509.8670734466257,delta_neea
23858708000183,Rio Amambai Agroenergia S/A - Naviraí - MS,Naviraí,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4979537.05465003,7440917.38714525,52.51,53.52,1.0100000000000051,91.9,84.63,-7.27000000000001,28231.950295960014,2008.8060254902502,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,28231.950295960014,delta_neea
28144326000101,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,Canápolis,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5498545.32904852,7905364.96998199,55.91,57.16,1.25,89.92,89.74,-0.1800000000000068,85113.53860733443,2007.1211995125489,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,85113.53860733443,delta_neea
33664228000135,Usina Barralcool S/A - Barra do Bugres - MT,Barra do Bugres,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4654208.22608558,8334876.74500645,51.1,52.46,1.3599999999999994,97.61,92.82,-4.790000000000006,27807.672660281085,2005.6890555063098,1989.0,2015.0,27.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,27807.672660281085,delta_neea
35637796000172,LINS AGROINDUSTRIAL S.A. Lins - SP,Lins,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5460882.37165077,7603690.88753587,65.0,63.69,-1.3100000000000025,98.02,96.65,-1.3699999999999903,125535.29981152792,2003.101393072744,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,125535.29981152792,delta_neea
37216363000250,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,Nova Andradina,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5059371.56284531,7566399.51702832,54.4,60.81,6.410000000000004,94.34,99.59,5.25,70539.4903607536,2009.6386835036487,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70539.4903607536,delta_neea
38278706000192,UPI São Luis - Pirassununga - SP,Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5691312.69666642,7563611.99846526,65.1,61.37,-3.729999999999997,100.0,95.14,-4.859999999999999,82245.18008475183,2000.8839142244797,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,82245.18008475183,delta_neea
43533819000399,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,Marapoama,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5504860.13091127,7647582.4416601,63.04,61.64,-1.3999999999999986,64.33,87.28,22.950000000000003,166345.85818461888,2001.8808692424045,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,166345.85818461888,delta_neea
43545284000104,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,Fernandópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5382428.10764186,7753536.53539676,60.6,59.32,-1.2800000000000011,97.55,98.61,1.0600000000000025,104546.13592412157,2008.2282313114588,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,104546.13592412157,delta_neea
43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,59.61,4.310000000000002,97.47,99.0,1.5300000000000011,139476.11760117058,2000.7844143108582,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,139476.11760117058,delta_neea
43932102000581,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,Promissão,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5430563.41020967,7600918.58442243,50.6,49.94,-0.6600000000000037,87.67,85.29,-2.3799999999999955,122618.48962063921,2002.2222282768869,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,122618.48962063921,delta_neea
44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,49.36,0.6400000000000006,85.28,97.0,11.72,72295.51186393775,1998.7207651817264,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,72295.51186393775,delta_neea
44209336003583,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5683432.51600593,7504007.27659347,63.0,62.29,-0.7100000000000009,95.79,91.61,-4.180000000000007,70826.273068619,1997.4445487732912,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70826.273068619,delta_neea
44330975000153,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,Ariranha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5535960.51483213,7644363.40072255,67.8,67.8,0.0,95.19,95.19,0.0,156294.63769096733,2000.437213143897,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,156294.63769096733,delta_neea
44330975002288,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,Palestina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5458429.37318275,7758079.54540743,67.3,67.3,0.0,98.37,98.37,0.0,211317.4796118361,2006.3620375225444,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,211317.4796118361,delta_neea
44330975002520,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,Santa Albertina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5347374.69593228,7779771.82465078,69.2,69.2,0.0,95.13,95.13,0.0,54921.498121653094,2009.0183291807132,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,54921.498121653094,delta_neea
44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,67.94,14.28,99.43,99.62,0.1899999999999977,220722.12085927193,2000.5566013881805,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,220722.12085927193,delta_neea
44373108000103,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,Paraguaçu Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5330307.2751111,7509869.51745985,65.0,67.86,2.8599999999999994,96.84,99.0,2.1599999999999966,214169.81949878245,2002.1044969119307,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,214169.81949878245,delta_neea
44691236000197,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,Bariri,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5545323.30509419,7550248.53242205,59.5,61.07,1.5700000000000005,90.16,88.54,-1.6199999999999903,102086.32275691292,2000.463006870419,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,102086.32275691292,delta_neea
44836856000177,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,Itapetininga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.47264389,7380267.80742244,53.4,57.82,4.420000000000002,93.9,93.26,-0.6400000000000006,22392.52064780388,2003.3447262223472,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,22392.52064780388,delta_neea
44845915000173,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,General Salgado,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5376664.43655424,7719933.84368087,57.32,61.91,4.589999999999996,95.48,96.47,0.9899999999999948,109487.4748205492,2006.7610122661981,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,109487.4748205492,delta_neea
44870939000182,Pitangueiras Açúcar e Álcool Ltda. - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5596166.39886262,7660790.73792399,61.5,60.44,-1.0600000000000025,97.0,95.44,-1.5600000000000025,167511.65026588726,1998.9823521484036,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,167511.65026588726,delta_neea
45281813000135,Usina Santa Fé S.A. - Nova Europa - SP,Nova Europa,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5556939.58752334,7576579.64969499,55.9,59.47,3.5700000000000003,98.34,97.01,-1.3299999999999983,117079.25082825204,2001.8712778333172,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,117079.25082825204,delta_neea
45353547000109,"USINA SANTA RITA S.A. AÇÚCAR E ÁLCOOL, EM RECUPERAÇÃO JUDICIAL - SANTA RITA DO PASSA QUATRO - SP",SANTA RITA DO PASSA QUATRO,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5657705.1296763,7583579.8459617,53.52,55.38,1.8599999999999997,62.59,58.9,-3.690000000000005,86435.01673768663,2000.1965429636823,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,86435.01673768663,delta_neea
45483450000110,CLEALCO AÇÚCAR E ÁLCOOL S/A - EM RECUPERAÇÃO JUDICIAL - Clementina - SP,Clementina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5369363.39529016,7608602.38041061,55.46,51.12,-4.340000000000003,97.7,79.53,-18.17,128506.82161490881,2002.847528160912,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,128506.82161490881,delta_neea
45483450002164,Clealco Açúcar e Álcool S/A - em Recuperação Judicial - Queiroz - SP,Queiroz,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5390674.85593007,7582859.67530875,62.36,53.02,-9.339999999999996,93.9,86.89,-7.010000000000005,109047.70550360199,2004.584233919674,1987.0,2015.0,29.0,pre_renovabio_1985_2015,30,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,109047.70550360199,delta_neea
